Timestamp,BRANCH,ZIP CODE,Size,Number of PACKS OF DIAPERS distributed,Size.1,Number of PACKS OF DIAPERS distributed.1,Size.2,Number of PACKS OF DIAPERS distributed.2,Number of FLOW KITS distributed,Number of REUSABLE FLOW KITS distributed,Do you want to record distribution statistics?,Are you submitting statistics or enrolling a new diaper patron?
2/10/2026 10:29:53,WR,63116,4,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/10/2026 10:46:40,FV,63033,3,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
2/10/2026 10:47:04,FV,63146,2,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
2/10/2026 11:24:53,LC,63034,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/10/2026 11:25:25,LC,63112,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/10/2026 11:25:45,NB,63135,5,1.0,5,1.0,,,,,,Statistics (Diapers + Flow Kits)
2/10/2026 11:27:14,NB,63147,5,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
2/10/2026 11:28:03,NB,63147,5,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
2/10/2026 11:41:41,NB,63121,5,1.0,5,1.0,,,,,,Statistics (Diapers + Flow Kits)
2/10/2026 11:50:58,WR,63125,6,2.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/10/2026 11:52:58,FV,63031,4,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
2/10/2026 11:56:26,WR,63125,6,3.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/10/2026 12:14:58,PV,63114,4,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
2/10/2026 12:19:33,WR,63118,5,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/10/2026 12:31:08,LC,63136,6,2.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/10/2026 12:31:50,FV,63033,2T,2.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
2/10/2026 12:32:31,LC,63136,,,,,,,,1.0,,Statistics (Diapers + Flow Kits)
2/10/2026 12:34:20,FV,63031,4,1.0,5,1.0,,1.0,,,,Statistics (Diapers + Flow Kits)
2/10/2026 12:53:57,FV,63134,N,2.0,6,2.0,,,1.0,,,Statistics (Diapers + Flow Kits)
2/10/2026 12:57:27,LC,63136,4,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
2/10/2026 12:59:31,FV,63121,3,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/10/2026 13:11:29,NB,63033,4,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/10/2026 13:17:56,FV,63031,,,,,,,1.0,,,Statistics (Diapers + Flow Kits)
2/10/2026 13:49:47,WR,63123,4T,1.0,6,1.0,,,,,,Statistics (Diapers + Flow Kits)
2/10/2026 13:57:34,WR,63125,6,1.0,6,1.0,,,,,,Statistics (Diapers + Flow Kits)
2/10/2026 13:58:58,WR,63125,4T,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
2/10/2026 14:06:42,NB,63121,,,,,,,2.0,,,Statistics (Diapers + Flow Kits)
2/10/2026 14:19:24,LC,63112,4,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/10/2026 14:29:46,FV,63033,4,2.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
2/10/2026 14:35:47,FV,63136,2,1.0,2T,1.0,,,1.0,,Yes,NEW ENROLLMENT - Diapers
2/10/2026 14:48:23,LC,63137,6,1.0,6,1.0,4,1.0,,,,Statistics (Diapers + Flow Kits)
2/10/2026 14:48:50,LC,63137,2,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/10/2026 14:57:25,LC,63137,4,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
2/10/2026 14:58:14,LC,63137,N,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
2/10/2026 14:58:34,LC,63137,5,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/10/2026 15:19:54,LC,63136,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/10/2026 15:20:40,WR,63123,,2.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/10/2026 15:32:45,FV,63031,2T,1.0,,,,,1.0,,Yes,NEW ENROLLMENT - Diapers
2/10/2026 16:36:14,LC,63138,4,1.0,5,1.0,,,,,,Statistics (Diapers + Flow Kits)
2/10/2026 16:39:27,LC,63121,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/10/2026 16:43:09,NB,63120,4,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/10/2026 17:01:24,GG,63021,2,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/10/2026 17:08:15,LC,63135,6,1.0,6,1.0,6,1.0,,,,Statistics (Diapers + Flow Kits)
2/10/2026 17:15:45,LC,63138,3,1.0,4,1.0,,,,,,Statistics (Diapers + Flow Kits)
2/10/2026 18:06:57,WR,63111,2,1.0,3T,1.0,,,,,,Statistics (Diapers + Flow Kits)
2/10/2026 18:11:38,FV,63129,6,2.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
2/10/2026 19:30:47,LC,63136,5,1.0,6,1.0,,,,,,Statistics (Diapers + Flow Kits)
2/10/2026 19:58:11,LC,63136,,,,,,,1.0,,,Statistics (Diapers + Flow Kits)
2/11/2026 9:23:48,PV,63114,,,,,,,,,No,NEW ENROLLMENT - Diapers
2/11/2026 9:59:18,LC,63136,2,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/11/2026 9:59:51,GG,63017,N,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
2/11/2026 10:10:48,WR,63123,5,1.0,2,1.0,,,,,,Statistics (Diapers + Flow Kits)
2/11/2026 10:42:29,WR,63111,2,1.0,6,1.0,,,1.0,,,Statistics (Diapers + Flow Kits)
2/11/2026 11:04:59,NB,63121,3T,1.0,3T,1.0,,,,,,Statistics (Diapers + Flow Kits)
2/11/2026 11:43:11,WR,63123,3T,1.0,3,1.0,,,,,,Statistics (Diapers + Flow Kits)
2/11/2026 12:04:47,WR,63116,3,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/11/2026 12:14:02,WR,63116,4,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
2/11/2026 12:18:19,WR,63123,4,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/11/2026 12:19:57,WR,63123,4,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/11/2026 12:54:47,GG,63026,3,1.0,6,1.0,,,1.0,,,Statistics (Diapers + Flow Kits)
2/11/2026 13:00:39,NB,63121,3,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
2/11/2026 13:01:34,NB,63121,3,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
2/11/2026 13:03:02,NB,63121,5,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
2/11/2026 13:04:07,NB,63121,5,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
2/11/2026 13:11:16,WR,63116,3,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/11/2026 13:24:39,WR,63129,3,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/11/2026 13:27:13,WR,63125,5,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/11/2026 14:11:34,LC,63137,N,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
2/11/2026 14:35:12,PV,63121,6,1.0,6,1.0,,,,,,Statistics (Diapers + Flow Kits)
2/11/2026 14:37:39,NB,63120,2T,1.0,3T,1.0,,,,,,Statistics (Diapers + Flow Kits)
2/11/2026 14:46:59,FV,63034,6,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
2/11/2026 14:47:48,FV,63034,6,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
2/11/2026 15:11:14,LC,63138,N,1.0,N,1.0,,,,,,Statistics (Diapers + Flow Kits)
2/11/2026 15:17:52,LC,63113,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/11/2026 15:28:08,NB,63113,4,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/11/2026 15:29:11,NB,63121,3T,1.0,4,1.0,,,1.0,,,Statistics (Diapers + Flow Kits)
2/11/2026 15:34:02,WR,63123,4,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/11/2026 15:58:09,LC,63113,5,1.0,5,1.0,,,,,,Statistics (Diapers + Flow Kits)
2/11/2026 16:24:53,FV,63031,4,1.0,5,1.0,,,1.0,,,Statistics (Diapers + Flow Kits)
2/11/2026 17:09:30,FV,63031,4,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
2/11/2026 17:23:58,PV,63132,4T,,,,,,,,Yes,NEW ENROLLMENT - Diapers
2/11/2026 17:25:25,PV,63132,4,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
2/11/2026 17:30:47,FV,63042,6,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
2/11/2026 17:36:40,FV,63031,4,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
2/11/2026 17:46:58,LC,63136,3,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/11/2026 17:48:50,PV,63127,6,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
2/11/2026 17:51:52,FV,63033,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/11/2026 17:53:36,LC,63136,5,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
2/11/2026 17:54:37,LC,63136,5,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
2/11/2026 18:02:20,LC,63137,1,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
2/11/2026 18:10:01,FV,63031,5,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/11/2026 18:30:15,FV,63031,,,,,,2.0,,,,Statistics (Diapers + Flow Kits)
2/11/2026 18:30:35,PV,63114,5,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
2/11/2026 18:38:04,FV,63033,4,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
2/11/2026 18:54:00,FV,63031,6,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
2/12/2026 9:32:04,WR,63123,4,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/12/2026 9:45:05,LC,63133,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/12/2026 9:54:01,FV,63033,4,1.0,6,1.0,,,1.0,,,Statistics (Diapers + Flow Kits)
2/12/2026 10:20:11,WR,63116,6,1.0,4,1.0,,,,,,Statistics (Diapers + Flow Kits)
2/12/2026 10:29:12,NB,63121,2T,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/12/2026 10:30:12,NB,63136,2T,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/12/2026 11:24:22,FV,63135,5,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
2/12/2026 13:03:37,LC,63137,5,1.0,5,1.0,,,,,,Statistics (Diapers + Flow Kits)
2/12/2026 13:08:32,FV,63033,5,1.0,6,1.0,,,,,,Statistics (Diapers + Flow Kits)
2/12/2026 13:11:05,FV,63135,6,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
2/12/2026 13:47:52,PV,63114,,,,,,,2.0,,,Statistics (Diapers + Flow Kits)
2/12/2026 13:53:27,NB,63114,3T,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
2/12/2026 13:54:51,NB,63134,3T,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/12/2026 13:56:28,NB,63114,6,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
2/12/2026 13:56:52,PV,63134,6,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
2/12/2026 14:16:11,NB,63121,3,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/12/2026 14:56:30,WR,63116,5,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
2/12/2026 14:58:03,WR,63118,1,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
2/12/2026 14:58:52,LC,63104,5,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/12/2026 15:17:35,BMS,63137,,,,,,,,5.0,,Statistics (Diapers + Flow Kits)
2/12/2026 15:32:47,WR,63129,,,,,,,1.0,,,Statistics (Diapers + Flow Kits)
2/12/2026 16:40:33,LC,63038,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/12/2026 16:54:34,WR,63123,2T,1.0,3T,1.0,,,,,,Statistics (Diapers + Flow Kits)
2/12/2026 17:44:23,FV,63033,5,1.0,5,1.0,,,,,,Statistics (Diapers + Flow Kits)
2/12/2026 18:56:39,LC,63135,6,1.0,6,1.0,,,,,,Statistics (Diapers + Flow Kits)
2/12/2026 19:11:06,GG,63021,3,1.0,4T,1.0,,,,,Yes,NEW ENROLLMENT - Diapers
2/12/2026 19:21:07,LC,63121,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/12/2026 19:47:15,PV,63114,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/13/2026 10:35:33,RR,63074,,,,,,,1.0,,,Statistics (Diapers + Flow Kits)
2/13/2026 10:38:39,RR,63114,,,,,,,1.0,,,Statistics (Diapers + Flow Kits)
2/13/2026 10:50:43,BMS,63137,,,,,,,,2.0,,Statistics (Diapers + Flow Kits)
2/13/2026 11:10:51,FV,63031,,,,,,,1.0,,,Statistics (Diapers + Flow Kits)
2/13/2026 11:15:44,FV,63033,5,,,,,,1.0,,,Statistics (Diapers + Flow Kits)
2/13/2026 11:39:41,LC,63134,,,,,,,2.0,,,Statistics (Diapers + Flow Kits)
2/13/2026 12:17:09,LC,63136,,,,,,,1.0,,,Statistics (Diapers + Flow Kits)
2/13/2026 13:14:18,FV,63033,,,,,,,1.0,,,Statistics (Diapers + Flow Kits)
2/13/2026 13:27:58,LC,63147,2,1.0,5,1.0,,,,,,Statistics (Diapers + Flow Kits)
2/13/2026 13:38:24,LC,63138,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/13/2026 13:39:39,LC,63138,6,1.0,6,1.0,,,,,,Statistics (Diapers + Flow Kits)
2/13/2026 13:52:25,LC,63136,3,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
2/13/2026 14:06:29,WR,63123,,,,,,,1.0,,,Statistics (Diapers + Flow Kits)
2/13/2026 14:24:22,PV,63114,4,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
2/13/2026 14:26:40,PV,63114,3,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/13/2026 14:28:22,WR,63128,4,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/13/2026 14:39:26,LC,63137,6,1.0,6,1.0,,,,,,Statistics (Diapers + Flow Kits)
2/13/2026 14:49:57,LC,63146,3,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
2/13/2026 14:51:00,LC,63147,4,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
2/13/2026 14:54:12,LC,63136,5,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
2/13/2026 15:32:02,WR,63123,4,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
2/13/2026 15:35:39,WR,63123,3,1.0,,,,,1.0,,Yes,NEW ENROLLMENT - Diapers
2/13/2026 16:00:27,WR,63119,3,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/13/2026 16:14:47,LC,63137,1,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
2/13/2026 16:31:11,PV,63132,2T,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/13/2026 16:33:00,FV,63108,1,1.0,3,1.0,,,1.0,,,Statistics (Diapers + Flow Kits)
2/13/2026 16:52:22,LC,63138,6,1.0,2,1.0,,,,,,Statistics (Diapers + Flow Kits)
2/13/2026 16:53:40,LC,63136,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/14/2026 11:18:05,LC,63147,3,1.0,,,,,1.0,,Yes,NEW ENROLLMENT - Diapers
2/14/2026 11:25:41,LC,63136,5,,,,,,1.0,,,Statistics (Diapers + Flow Kits)
2/14/2026 11:27:53,FV,63042,6,2.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/14/2026 11:44:58,FV,63042,6,1.0,5,1.0,,,,,Yes,NEW ENROLLMENT - Diapers
2/14/2026 11:45:29,FV,63042,,,,,,,,,No,NEW ENROLLMENT - Diapers
2/14/2026 11:54:04,PV,63132,4T,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/14/2026 11:58:36,LC,63136,4,1.0,6,1.0,,,,,,Statistics (Diapers + Flow Kits)
2/14/2026 11:59:23,LC,63136,5,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/14/2026 12:04:57,LC,63138,3,1.0,3,1.0,,,1.0,,Yes,NEW ENROLLMENT - Diapers
2/14/2026 12:33:26,NB,63112,2T,1.0,3T,1.0,3,1.0,,,,Statistics (Diapers + Flow Kits)
2/14/2026 12:46:22,NB,63133,3T,1.0,,,,,,1.0,,Statistics (Diapers + Flow Kits)
2/14/2026 13:44:50,LC,63112,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/14/2026 14:09:00,LC,63135,6,2.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/14/2026 14:47:57,GG,63303,5,1.0,,,,,2.0,,,Statistics (Diapers + Flow Kits)
2/14/2026 14:52:06,RR,63074,,,,,,,2.0,,,Statistics (Diapers + Flow Kits)
2/14/2026 15:07:30,LC,63132,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/14/2026 15:11:13,PV,63373,2,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
2/14/2026 15:33:51,NB,63043,4,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/14/2026 15:43:59,PV,63042,4T,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/14/2026 15:52:25,,63136,6,1.0,,,,,1.0,,Yes,NEW ENROLLMENT - Diapers
2/14/2026 15:54:50,FV,63136,1,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
2/14/2026 16:13:49,GG,63011,6,2.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/14/2026 16:29:46,GG,63021,3,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/14/2026 16:49:48,GG,63131,3,1.0,4,1.0,,,,,,Statistics (Diapers + Flow Kits)
2/15/2026 15:07:02,FV,63135,4,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
2/17/2026 9:10:36,FV,63042,,,,,,,2.0,,,Statistics (Diapers + Flow Kits)
2/17/2026 9:16:21,NB,63121,,,,,,,1.0,,,Statistics (Diapers + Flow Kits)
2/17/2026 9:24:54,WR,63125,6,3.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/17/2026 9:31:58,LC,63042,5,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
2/17/2026 9:42:29,NB,63121,4,1.0,4,1.0,4,1.0,,,,Statistics (Diapers + Flow Kits)
2/17/2026 9:42:52,NB,63136,1,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/17/2026 10:01:18,WR,63116,4,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/17/2026 10:04:22,GG,63021,6,1.0,3T,1.0,,,1.0,,,Statistics (Diapers + Flow Kits)
2/17/2026 10:43:51,FV,63031,4,1.0,,,,,,1.0,Yes,NEW ENROLLMENT - Diapers
2/17/2026 11:03:20,GG,63116,4,1.0,6,1.0,,,1.0,,,Statistics (Diapers + Flow Kits)
2/17/2026 11:03:49,GG,63021,4,1.0,6,1.0,,,1.0,,,Statistics (Diapers + Flow Kits)
2/17/2026 11:04:19,GG,63021,4,1.0,6,1.0,,,1.0,,,Statistics (Diapers + Flow Kits)
2/17/2026 11:05:06,GG,63021,5,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
2/17/2026 11:06:50,GG,63021,3T,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
2/17/2026 11:07:03,LC,63135,6,1.0,6,1.0,N,1.0,,,,Statistics (Diapers + Flow Kits)
2/17/2026 11:54:17,WR,63111,N,1.0,,,,,,1.0,Yes,NEW ENROLLMENT - Diapers
2/17/2026 11:59:21,LC,63136,,,,,,,,,No,NEW ENROLLMENT - Diapers
2/17/2026 12:00:21,GG,63088,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/17/2026 12:06:19,FV,63031,6,2.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/17/2026 12:32:32,LC,63136,6,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
2/17/2026 12:33:29,LC,63136,6,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
2/17/2026 12:39:52,NB,63121,,,,,,,,1.0,,Statistics (Diapers + Flow Kits)
2/17/2026 13:08:52,WR,63125,6,1.0,6,1.0,,,,,,Statistics (Diapers + Flow Kits)
2/17/2026 14:16:34,WR,63128,4,1.0,6,1.0,,,1.0,,,Statistics (Diapers + Flow Kits)
2/17/2026 14:25:15,NB,63114,4,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
2/17/2026 14:26:36,NB,63114,N,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
2/17/2026 14:30:01,GG,63104,4,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
2/17/2026 14:31:16,FV,63033,4,1.0,4,1.0,4,1.0,1.0,,,Statistics (Diapers + Flow Kits)
2/17/2026 14:31:33,FV,63033,2T,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/17/2026 14:59:13,LC,63115,5,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/17/2026 15:05:07,FV,63033,6,2.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/17/2026 15:09:27,WR,63125,4,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/17/2026 15:25:09,BMS,63146,,,,,,,,1.0,,Statistics (Diapers + Flow Kits)
2/17/2026 15:25:33,LC,63136,4,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
2/17/2026 15:36:44,NB,63136,4,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
2/17/2026 15:44:29,NB,63121,,,,,,,1.0,,,Statistics (Diapers + Flow Kits)
2/17/2026 15:51:07,WR,63123,,,,,,,1.0,,,Statistics (Diapers + Flow Kits)
2/17/2026 15:51:17,FV,63031,5,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/17/2026 16:16:51,FV,63042,4,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
2/17/2026 16:20:06,WR,63116,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/17/2026 16:24:39,FV,63042,4,,,,,,2.0,,Yes,NEW ENROLLMENT - Diapers
2/17/2026 16:36:10,NB,63121,,,,,,,1.0,,,Statistics (Diapers + Flow Kits)
2/17/2026 17:06:46,FV,63136,6,1.0,6,1.0,,,1.0,,,Statistics (Diapers + Flow Kits)
2/17/2026 17:51:16,FV,63033,6,2.0,5,1.0,,,2.0,,,Statistics (Diapers + Flow Kits)
2/17/2026 18:26:25,FV,63130,4,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
2/17/2026 18:39:54,WR,63123,4,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/17/2026 18:40:58,FV,63033,6,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
2/17/2026 19:07:07,GG,63017,4T,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
2/17/2026 19:24:18,WR,63125,4,1.0,5,1.0,,,1.0,,,Statistics (Diapers + Flow Kits)
2/18/2026 9:41:40,LC,63136,N,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
2/18/2026 9:59:50,FV,63042,6,,,1.0,,,1.0,,,Statistics (Diapers + Flow Kits)
2/18/2026 10:17:47,WR,63123,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/18/2026 10:44:09,FV,63031,6,2.0,,,,,1.0,,Yes,NEW ENROLLMENT - Diapers
2/18/2026 10:44:40,FV,63031,,,,,,,,,No,NEW ENROLLMENT - Diapers
2/18/2026 10:51:20,FV,63135,3,1.0,4,1.0,,,1.0,,,Statistics (Diapers + Flow Kits)
2/18/2026 11:08:55,LC,63136,4,,,,,,,,,Statistics (Diapers + Flow Kits)
2/18/2026 11:22:20,PV,63114,1,1.0,3,1.0,,,,,Yes,NEW ENROLLMENT - Diapers
2/18/2026 11:56:29,WR,63125,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/18/2026 11:57:38,WR,63125,5,1.0,6,1.0,,,,,,Statistics (Diapers + Flow Kits)
2/18/2026 12:16:42,NB,63135,N,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
2/18/2026 12:18:21,WR,63123,4,1.0,6,1.0,,,,,,Statistics (Diapers + Flow Kits)
2/18/2026 12:54:45,PV,63376,4,1.0,4,1.0,5,1.0,4.0,,,Statistics (Diapers + Flow Kits)
2/18/2026 12:54:59,LC,63136,,,,,,,,1.0,,Statistics (Diapers + Flow Kits)
2/18/2026 13:40:14,FV,63043,6,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
2/18/2026 14:37:19,FV,63031,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/18/2026 14:46:24,FV,63033,6,2.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/18/2026 14:48:34,PV,63114,4,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
2/18/2026 14:49:15,WR,63123,5,1.0,6,1.0,,,,,,Statistics (Diapers + Flow Kits)
2/18/2026 15:14:32,LC,63138,5,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/18/2026 15:19:49,LC,63136,N,1.0,N,,,,,,Yes,NEW ENROLLMENT - Diapers
2/18/2026 16:15:02,LC,63121,6,1.0,6,1.0,,,1.0,,,Statistics (Diapers + Flow Kits)
2/18/2026 16:25:14,LC,63137,,,,,,,1.0,,,Statistics (Diapers + Flow Kits)
2/18/2026 16:39:36,LC,63042,5,1.0,3,1.0,4,1.0,,,,Statistics (Diapers + Flow Kits)
2/18/2026 16:40:08,LC,63042,3T,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/18/2026 16:40:39,FV,63137,,,,,,,2.0,,,Statistics (Diapers + Flow Kits)
2/18/2026 16:40:53,LC,63137,,,,,,,1.0,,,Statistics (Diapers + Flow Kits)
2/18/2026 16:58:20,PV,63134,1,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/18/2026 17:33:27,FV,63121,,,,,,,1.0,,,Statistics (Diapers + Flow Kits)
2/18/2026 17:58:24,LC,63138,4,1.0,4,1.0,,,,,Yes,NEW ENROLLMENT - Diapers
2/18/2026 17:59:09,LC,63138,,,,,,,,,No,NEW ENROLLMENT - Diapers
2/18/2026 18:13:45,PV,63114,,,,,,,,1.0,,Statistics (Diapers + Flow Kits)
2/18/2026 18:48:43,FV,63031,6,,,,,,,,,Statistics (Diapers + Flow Kits)
2/18/2026 19:18:59,WR,63116,4,1.0,5,1.0,,,,,,Statistics (Diapers + Flow Kits)
2/19/2026 9:21:18,WR,63123,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
2/19/2026 10:01:22,PV,63114,4T,1.0,4T,1.0,4T,1.0,,,,Statistics (Diapers + Flow Kits)
2/19/2026 10:02:22,PV,63114,6,1.0,3T,1.0,4T,1.0,,,,Statistics (Diapers + Flow Kits)
2/19/2026 10:17:18,GG,63103,6,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
2/19/2026 10:21:19,FV,63136,5,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
2/19/2026 10:45:58,FV,63031,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
