1,2,3,4,5,6,7,8,9,10,11,12,13,14,
11/15/2024 14:54:25,GG,63088,Diapers,3T,3T,1,,,,,,,,
11/15/2024 14:57:25,WR,63010,Diapers,3,3,1,,,,,,,,
11/15/2024 14:58:50,WR,63010,Flow Kits,,,,,,,,,,1,
11/15/2024 15:11:18,FV,63134,Diapers,5,5,1,,,,,,,,
11/15/2024 15:15:45,LC,63136,Diapers,3,3,1,5,5,1,,,,,
11/15/2024 15:50:03,FV,63112,Diapers,5,5,1,,,,,,,,
11/15/2024 16:29:29,LC,63135,Diapers,6,6,1,,,,,,,,
11/16/2024 9:41:08,GG,63021,Flow Kits,,,,,,,,,,2,
11/16/2024 10:35:24,FV,63137,Diapers,5,5,1,,,,,,,,
11/16/2024 10:35:36,FV,63137,Flow Kits,,,,,,,,,,1,
11/16/2024 10:55:03,LC,63138,Diapers,2,2,1,5,5,1,6,6,1,,
11/16/2024 11:07:08,LC,63136,Diapers,3,3,1,3,3,1,4,4,1,,
11/16/2024 11:07:30,LC,63136,Diapers,4,4,1,2,2,1,,,,,
11/16/2024 11:12:08,FV,63031,Flow Kits,,,,,,,,,,1,
11/16/2024 11:30:29,FV,63031,Diapers,5,5,1,,,,,,,,
11/16/2024 11:31:46,NB,63121,Diapers,5,5,1,,,,,,,,
11/16/2024 11:45:23,WR,63010,Diapers,3,3,1,,,,,,,,
11/16/2024 12:26:53,FV,63136,Diapers,3,3,1,,,,,,,,
11/16/2024 12:42:05,GG,63010,Flow Kits,,,,,,,,,,1,
11/16/2024 13:09:17,LC,63147,Diapers,4,4,1,,,,,,,,
11/16/2024 13:35:27,LC,63121,Diapers,N,N,1,,,,,,,,
11/16/2024 13:42:54,PV,63130,Diapers,3,3,1,,,,,,,,
11/16/2024 13:47:51,PV,63114,Diapers,6,6,1,,,,,,,,
11/16/2024 13:48:48,FV,63033,Diapers,5,5,1,5,5,1,5,5,1,,
11/16/2024 14:19:28,GG,63021,Diapers,5,5,1,,,,,,,,
11/16/2024 15:02:17,PV,63114,Diapers,3,3,1,,,,,,,,
11/16/2024 15:30:18,PV,63146,Flow Kits,,,,,,,,,,1,
11/16/2024 15:36:10,PV,63074,Diapers,6,6,1,3,3,1,,,,,
11/16/2024 15:42:45,WR,63123,Diapers,6,6,1,,,,,,,,
11/16/2024 15:47:21,NB,63136,Diapers,4,4,1,5,5,1,,,2,,
11/16/2024 16:02:31,WR,63109,Diapers,5,5,1,,,,,,,,
11/16/2024 16:05:21,LC,63146,Diapers,5,5,1,5,5,1,,,,,
11/16/2024 16:05:30,WR,63033,Diapers,4,4,1,,,,,,,,
11/16/2024 16:06:12,WR,63109,Flow Kits,,,,,,,,,,1,
11/16/2024 16:06:26,WR,63033,Flow Kits,,,,,,,,,,1,
11/16/2024 16:30:51,WR,63123,Diapers,6,6,1,6,6,1,5,5,1,,
11/16/2024 16:50:10,LC,63121,Diapers,3,3,1,3,3,1,,,,,
11/17/2024 13:44:11,FV,63136,Diapers,4,4,1,5,5,1,,,,,
11/17/2024 14:01:54,FV,63031,Diapers,5,5,1,,,,,,,,
11/17/2024 14:03:25,FV,63031,Flow Kits,,,,,,,,,,1,
11/18/2024 9:08:55,FV,63138,Diapers,4,4,1,1,1,5,,,,,
11/18/2024 9:09:10,FV,63138,Flow Kits,,,,,,,,,,2,
11/18/2024 9:15:50,GG,63021,Diapers,5,5,1,,,,,,,,
11/18/2024 9:17:48,LC,63137,Diapers,3,3,1,,,,,,,,
11/18/2024 9:52:25,NB,63121,Flow Kits,,,,,,,,,,2,
11/18/2024 10:26:48,PV,63114,Diapers,5,5,1,6,6,1,,,,,
11/18/2024 10:41:48,GG,63088,Diapers,6,6,1,,,,,,,,
11/18/2024 11:05:04,FV,63031,Diapers,5,5,2,,,,,,,,
11/18/2024 11:07:12,LC,63136,Diapers,6,6,1,6,6,1,,,,,
11/18/2024 11:17:38,LC,63136,Flow Kits,,,,,,,,,,1,
11/18/2024 11:19:35,LC,63121,Diapers,5,5,1,,,,,,,,
11/18/2024 11:39:23,FV,63042,Diapers,4,4,1,,,,,,,,
11/18/2024 11:51:38,WR,63123,Diapers,3,3,1,4,4,1,,,,,
11/18/2024 11:51:53,WR,63123,Flow Kits,,,,,,,,,,1,
11/18/2024 12:12:45,GG,63122,Diapers,3T,3T,1,,,,,,,,
11/18/2024 12:12:55,GG,63122,Flow Kits,,,,,,,,,,2,
11/18/2024 12:19:45,PV,63132,Diapers,3,3,1,,,,,,,,
11/18/2024 12:29:50,PV,63114,Diapers,4,4,1,5,5,1,,,,,
11/18/2024 12:31:39,FV,63136,Diapers,4,4,1,6,6,1,,,,,
11/18/2024 12:53:06,LC,63137,Diapers,6,6,1,6,6,1,,,,,
11/18/2024 13:31:56,FV,63031,Diapers,4,4,1,4,4,1,,,,,
11/18/2024 13:39:11,FV,63138,Diapers,5,5,1,,,,,,,,
11/18/2024 14:21:02,FV,63033,Diapers,4,4,1,,,,,,,,
11/18/2024 14:21:16,FV,63042,Flow Kits,,,,,,,,,,1,
11/18/2024 14:52:21,LC,63115,Diapers,3,3,1,,,,,,,,
11/18/2024 14:59:17,GG,63101,Diapers,3,3,1,4,4,1,,,,,
11/18/2024 15:06:17,LC,63111,Diapers,5,5,1,6,6,1,,,,,
11/18/2024 15:14:44,FV,63074,Diapers,6,6,1,,,,,,,,
11/18/2024 15:18:28,FV,63114,Diapers,5,5,1,,,,,,,,
11/18/2024 15:23:36,WR,63123,Flow Kits,,,,,,,,,,1,
11/18/2024 15:32:09,FV,63135,Diapers,5,5,1,,,,,,,,
11/18/2024 15:47:27,WR,63109,Diapers,6,6,1,,,,,,,,
11/18/2024 15:47:51,WR,63109,Flow Kits,,,,,,,,,,1,
11/18/2024 15:55:12,PV,63122,Diapers,3,3,1,,,,,,,,
11/18/2024 16:01:37,LC,63138,Diapers,5,5,1,6,6,1,,,,,
11/18/2024 16:14:20,FV,63033,Diapers,N,N,1,,,,,,,,
11/18/2024 16:32:34,LC,63147,Diapers,5,5,1,N,N,1,,,,1,
11/18/2024 16:18:41,FV,63147,Flow Kits,,,,,,,,,,1,
11/18/2024 16:21:59,NB,63112,Diapers,6,6,1,2,2,1,,,2,,
11/18/2024 16:25:31,PV,63114,Diapers,6,6,1,6,6,1,,,,,
11/18/2024 16:35:15,LC,63147,Diapers,6,6,1,6,6,1,,,,,
11/18/2024 16:48:17,LC,63033,Diapers,4,4,1,,,,,,,,
11/18/2024 17:10:54,PV,63114,Diapers,5,5,1,,,,,,,,
11/18/2024 17:13:25,NB,63130,Diapers,5,5,1,,,,,,1,,
11/18/2024 17:17:19,NB,63114,Flow Kits,,,,,,,,,,2,
11/18/2024 17:27:34,FV,63033,Diapers,6,6,1,5,5,1,,,,,
11/18/2024 17:47:36,LC,63042,Diapers,3,3,1,,,,,,,,
11/18/2024 17:48:02,LC,63042,Flow Kits,,,,,,,,,,1,
11/18/2024 17:53:25,PV,63114,Diapers,5,5,1,,,,,,,,
11/18/2024 18:10:38,PV,63114,Diapers,6,6,1,,,,,,,,
11/18/2024 18:14:26,PV,63031,Diapers,6,6,1,,,,,,,,
11/18/2024 18:33:31,FV,63125,Resuable Flow Kits,,,,,,,,,,,1
11/18/2024 18:43:34,PV,63043,Diapers,4,4,1,,,,,,,,
11/18/2024 19:08:06,FV,63135,Diapers,6,6,1,,,,,,,,
11/18/2024 19:31:22,FV,63115,Flow Kits,,,,,,,,,,3,
11/18/2024 19:31:38,FV,63115,Resuable Flow Kits,,,,,,,,,,,3
11/18/2024 19:57:58,FV,63137,Flow Kits,,,,,,,,,,1,
11/18/2024 19:58:11,FV,63137,Resuable Flow Kits,,,,,,,,,,,1
11/19/2024 9:02:48,LC,63138,Diapers,6,6,1,6,6,1,6,6,1,,
11/19/2024 9:24:40,FV,63031,Diapers,4,4,1,5,5,1,,,,,
11/19/2024 9:50:27,LC,63136,Diapers,5,5,1,5,5,1,,,,,
11/19/2024 10:05:42,GG,63026,Diapers,4,4,1,4,4,1,5,5,1,,
11/19/2024 10:47:33,WR,63129,Diapers,4,4,1,6,6,1,,,,,
11/19/2024 10:49:55,WR,63123,Diapers,3,3,1,3,3,1,,,,,
11/19/2024 10:56:14,LC,63147,Diapers,5,5,1,5,5,1,,,,,
11/19/2024 11:03:30,FV,63033,Diapers,4,4,1,,,,,,,,
11/19/2024 11:07:04,FV,63115,Diapers,5,5,1,,,,,,,,
11/19/2024 11:11:43,WR,63123,Diapers,4T,4T,1,,,,,,,,
11/19/2024 11:11:56,WR,63123,Flow Kits,,,,,,,,,,1,
11/19/2024 11:16:31,WR,63125,Diapers,4T,4T,1,,,,,,,,
11/19/2024 11:31:13,WR,63125,Diapers,6,6,1,,,,,,,,
11/19/2024 11:36:13,WR,63122,Flow Kits,,,,,,,,,,1,
11/19/2024 11:38:04,WR,63010,Diapers,3,3,1,,,,,,,,
11/19/2024 11:38:14,WR,63030,Flow Kits,,,,,,,,,,1,
11/19/2024 11:44:33,WR,63123,Diapers,6,6,1,,,,,,,,
11/19/2024 12:03:15,FV,63146,Flow Kits,,,,,,,,,,1,
11/19/2024 12:20:41,PV,63114,Diapers,5,5,1,,,,,,,,
11/19/2024 12:28:18,WR,63129,Diapers,N,N,1,,,,,,,,
11/19/2024 12:36:29,GG,63021,Diapers,4,4,1,6,6,1,,,,,
11/19/2024 12:47:30,LC,63118,Diapers,4,4,1,4,4,1,,,,,
11/19/2024 13:06:06,WR,63123,Diapers,6,6,2,,,,,,,,
11/19/2024 13:08:10,FV,63033,Diapers,5,5,1,,,,,,,,
11/19/2024 13:08:20,FV,63033,Flow Kits,,,,,,,,,,1,
11/19/2024 13:59:04,FV,63137,Diapers,1,1,1,,,,,,,,
11/19/2024 13:59:16,FV,63137,Flow Kits,,,,,,,,,,1,
11/19/2024 14:26:45,WR,63123,Flow Kits,,,,,,,,,,1,
11/19/2024 14:46:13,LC,63138,Diapers,6,6,1,,,,,,,,
11/19/2024 15:01:43,GG,63026,Diapers,3,3,1,,,,,,,,
11/19/2024 15:12:50,FV,63033,Diapers,6,6,1,4,4,1,,,,,
11/19/2024 15:29:14,NB,63137,Diapers,6,6,1,,,,,,,,
11/19/2024 15:32:27,PV,63114,Diapers,5,5,1,,,,,,,,
11/19/2024 15:32:58,PV,63114,Flow Kits,,,,,,,,,,2,
11/19/2024 15:34:29,NB,63121,Flow Kits,,,,,,,,,,2,
11/19/2024 15:36:47,FV,63031,Diapers,4,4,1,,,,,,,,
11/19/2024 15:45:16,PV,63130,Diapers,6,6,1,,,,,,,,
11/19/2024 15:46:05,PV,63114,Diapers,6,6,1,,,,,,,,
11/19/2024 16:03:03,FV,63033,Diapers,3,3,1,,,,,,,,
11/19/2024 16:14:04,PV,63042,Diapers,4T,4T,1,,,,,,,,
11/19/2024 16:23:18,GG,63021,Diapers,N,N,1,,,,,,,,
11/19/2024 16:32:43,FV,63033,Diapers,1,1,1,,,,,,,,
11/19/2024 17:12:02,LC,63137,Diapers,6,6,1,,,,,,,,
11/19/2024 17:29:18,FV,63135,Diapers,6,6,1,6,6,1,,,,,
11/19/2024 17:29:34,FV,63135,Flow Kits,,,,,,,,,,1,
11/19/2024 17:37:59,WR,63111,Flow Kits,,,,,,,,,,1,
11/19/2024 17:40:18,NB,63120,Diapers,4T,4T,1,6,6,1,,,2,,
11/19/2024 18:20:27,NB,63121,Diapers,6,6,1,,,,,,1,,
11/19/2024 18:32:59,GG,63021,Diapers,3T,3T,1,4,4,1,,,,,
11/19/2024 18:33:10,GG,63021,Flow Kits,,,,,,,,,,2,
11/19/2024 19:03:45,NB,63121,Diapers,5,5,1,,,,,,1,,
11/20/2024 9:55:26,WR,63123,Resuable Flow Kits,,,,,,,,,,,1
11/20/2024 10:54:26,FV,63033,Diapers,5,5,1,,,,,,,,
11/20/2024 11:12:37,FV,63114,Diapers,7,7,1,,,,,,,,
11/20/2024 11:25:48,PV,63044,Diapers,3T,3T,1,,,,,,,,
11/20/2024 11:30:07,FV,63031,Diapers,6,6,1,,,,,,,,
11/20/2024 11:39:02,NB,63135,Flow Kits,,,,,,,,,,1,
11/20/2024 12:02:43,WR,63123,Diapers,2T,2T,2,,,,,,,,
11/20/2024 12:31:50,FV,63135,Diapers,3,3,1,,,,,,,,
11/20/2024 12:44:32,LC,63138,Diapers,5,5,1,6,6,1,,,,,
11/20/2024 12:52:06,WR,63123,Diapers,6,6,1,,,,,,,,
11/20/2024 13:04:09,WR,63125,Diapers,3,3,1,,,,,,,,
11/20/2024 13:16:20,WR,63125,Diapers,4,4,2,,,,,,,,
11/20/2024 13:29:59,PV,63130,Diapers,1,1,1,,,,,,,,
11/20/2024 13:36:04,LC,63136,Diapers,4,4,1,,,,,,,,
11/20/2024 13:39:59,NB,63121,Diapers,6,6,1,,,,,,1,,
11/20/2024 14:13:02,FV,63031,Diapers,5,5,1,,,,,,,,
11/20/2024 14:21:57,WR,63116,Diapers,4T,4T,1,,,,,,1,,
11/20/2024 14:22:10,WR,63116,Flow Kits,,,,,,,,,,1,
11/20/2024 14:26:02,GG,63017,Diapers,3T,3T,1,5,5,1,,,,,
11/20/2024 14:26:17,GG,63017,Flow Kits,,,,,,,,,,4,
11/20/2024 14:30:02,FV,63031,Diapers,6,6,1,,,,,,,,
11/20/2024 15:02:37,FV,63121,Diapers,4,4,1,4,4,1,,,,,
11/20/2024 15:25:44,WR,63123,Diapers,N,N,2,,,,,,,,
11/20/2024 15:31:34,NB,63121,Flow Kits,,,,,,,,,,1,
11/20/2024 15:35:55,LC,63033,Diapers,4,4,1,4,4,1,4,4,1,,
11/20/2024 15:39:23,LC,63138,Diapers,4T,4T,1,,,,,,,,
11/20/2024 15:42:05,FV,63031,Diapers,6,6,1,,,,,,,,
11/20/2024 15:43:08,FV,63031,Flow Kits,,,,,,,,,,1,
11/20/2024 16:13:08,LC,63136,Flow Kits,,,,,,,,,,1,
11/20/2024 16:23:23,PV,63132,Diapers,5,5,1,,,,,,,,
11/20/2024 16:40:20,NB,63136,Diapers,4,4,1,,,,,,,,
11/20/2024 17:00:38,LC,63137,Diapers,3T,3T,1,,,,,,,,
11/20/2024 17:01:33,LC,63136,Diapers,4T,4T,1,,,,,,,,
11/20/2024 17:22:16,LC,63138,Flow Kits,,,,,,,,,,1,
11/20/2024 17:42:16,WR,63116,Diapers,5,5,1,,,,,,,,
11/20/2024 17:44:56,LC,63031,Diapers,6,6,1,,,,,,,,
11/20/2024 17:47:00,LC,63136,Diapers,6,6,1,3T,3T,1,,,,,
11/20/2024 17:48:33,FV,63033,Diapers,6,6,1,4,4,1,,,,,
11/20/2024 17:51:06,FV,63033,Diapers,6,6,1,,,,,,,,
11/20/2024 17:51:29,FV,63033,Flow Kits,,,,,,,,,,1,
11/20/2024 18:02:04,NB,63134,Diapers,4,4,1,5,5,1,,,,,
11/20/2024 18:04:04,PV,63033,Diapers,5,5,1,,,,,,,,
11/20/2024 18:12:19,FV,63031,Diapers,1,1,1,4,4,1,4,4,1,,
11/20/2024 18:58:36,PV,63114,Diapers,5,5,1,,,,,,,,
11/20/2024 19:38:30,PV,63130,Diapers,4,4,1,,,,,,,,
11/21/2024 8:39:41,LC,63033,Diapers,2T,2T,1,,,,,,,,
11/21/2024 9:16:08,LC,63118,Diapers,4,4,1,5,5,1,,,,,
11/21/2024 9:44:49,LC,63138,Diapers,6,6,1,6,6,1,,,,,
11/21/2024 9:45:31,LC,632137,Diapers,5,5,1,,,,,,,,
11/21/2024 9:47:09,LC,63136,Diapers,6,6,1,,,,,,,,
11/21/2024 9:52:49,LC,63115,Diapers,1,1,1,5,5,1,,,,,
11/21/2024 10:46:49,PV,63112,Diapers,6,6,1,6,6,1,,,,,
11/21/2024 11:01:47,LC,63136,Diapers,4,4,1,,,,,,,,
11/21/2024 11:03:35,WR,63123,Diapers,5,5,1,4,4,1,1,1,1,,
11/21/2024 11:19:30,PV,63130,Diapers,3,3,1,,,,,,,,
11/21/2024 11:23:21,FV,63031,Diapers,5,5,1,6,6,1,,,,,
11/21/2024 11:33:13,FV,63135,Diapers,5,5,1,,,,,,,,
11/21/2024 11:47:22,LC,63136,Diapers,6,6,2,,,,,,,,
11/21/2024 12:05:22,WR,63123,Diapers,6,6,1,,,,,,,,
11/21/2024 12:06:17,WR,63118,Diapers,5,5,1,,,,,,,,
11/21/2024 12:06:57,WR,63118,Diapers,4T,4T,1,,,,,,,,
11/21/2024 12:07:07,WR,63118,Flow Kits,,,,,,,,,,1,
11/21/2024 12:23:25,LC,63136,Diapers,5,5,1,,,,,,,,
11/21/2024 12:35:51,NB,63043,Diapers,6,6,2,,,,,,,,
11/21/2024 13:09:37,GG,63021,Diapers,3,3,1,4T,4T,1,,,,,
11/21/2024 13:09:38,LC,63033,Flow Kits,,,,,,,,,,2,
11/21/2024 13:17:55,WR,63123,Diapers,3,3,1,,,,,,,,
11/21/2024 13:53:54,FV,63138,Diapers,5,5,1,,,,,,,,
11/21/2024 13:54:31,FV,63033,Diapers,4,4,1,,,,,,,,
11/21/2024 13:57:22,NB,63044,Diapers,2,2,1,,,,,,,,
11/21/2024 14:19:10,WR,63104,Diapers,6,6,1,1,1,,,,2,,
11/21/2024 14:29:58,LC,63138,Diapers,5,5,1,,,,,,,,
11/21/2024 14:30:30,LC,63135,Diapers,5,5,2,,,,,,,,
11/21/2024 14:35:03,WR,63123,Diapers,5,5,1,,,,,,,,
11/21/2024 14:35:12,WR,63123,Flow Kits,,,,,,,,,,1,
11/21/2024 14:36:14,WR,63128,Diapers,6,6,1,,,,,,,,
11/21/2024 14:36:23,WR,63128,Flow Kits,,,,,,,,,,1,
11/21/2024 14:55:30,WR,63123,Diapers,N,N,1,3T,3T,1,,,,,
11/21/2024 15:10:03,LC,63121,Diapers,5,5,1,,,,,,,,
11/21/2024 15:56:39,NB,63138,Diapers,3,3,1,,,,,,,,
11/21/2024 17:03:40,WR,63123,Diapers,6,6,1,,,,,,,,
11/21/2024 17:09:57,WR,63129,Diapers,5,5,1,6,6,1,,,,,
11/21/2024 17:13:10,PV,63134,Diapers,6,6,1,,,,,,,,
11/21/2024 17:13:37,PV,63134,Flow Kits,,,,,,,,,,2,
11/21/2024 17:34:44,NB,63116,Diapers,6,6,1,,,,,,1,,
11/21/2024 17:35:22,NB,63121,Flow Kits,,,,,,,,,,1,
11/21/2024 17:37:10,NB,63121,Flow Kits,,,,,,,,,,2,
11/21/2024 17:43:28,GG,63131,Diapers,4T,4T,1,,,,,,,,
11/21/2024 18:00:14,LC,63136,Diapers,3,3,1,4,4,1,,,,,
11/21/2024 18:22:27,PV,63114,Flow Kits,,,,,,,,,,3,
11/22/2024 9:05:35,WR,63125,Diapers,6,6,1,6,6,1,,,,,
11/22/2024 9:16:06,FV,63031,Diapers,6,6,1,,,,,,,,
11/22/2024 10:35:12,LC,63136,Diapers,4,4,1,4,4,1,,,,,
11/22/2024 10:43:09,NB,63135,Diapers,5,5,1,6,6,1,,,,,
11/22/2024 11:47:34,WR,63123,Diapers,6,6,1,,,,,,,,
11/22/2024 12:42:32,LC,63136,Diapers,4,4,1,4,4,1,,,,,
11/22/2024 12:59:28,PV,63114,Diapers,3T,3T,1,,,,,,,,
11/22/2024 12:59:47,PV,63114,Flow Kits,,,,,,,,,,2,
11/22/2024 13:03:32,LC,63136,Diapers,6,6,1,,,,,,,,
11/22/2024 13:15:40,PV,63132,Diapers,4,4,1,,,,,,,,
11/22/2024 13:19:03,WR,63125,Diapers,6,6,1,,,,,,,,
11/22/2024 13:19:15,WR,63123,Flow Kits,,,,,,,,,,1,
11/22/2024 14:56:57,PV,63114,Diapers,3,3,1,4,4,1,4,4,1,,
11/22/2024 15:03:04,WR,63123,Diapers,5,5,1,6,6,1,,,,,
11/22/2024 15:09:10,WR,63125,Diapers,5,5,1,,,,,,,,
11/22/2024 15:09:22,WR,63125,Flow Kits,,,,,,,,,,1,
11/22/2024 15:41:40,WR,63130,Diapers,1,1,1,,,,,,,,
11/22/2024 15:47:51,PV,63114,Diapers,5,5,1,,,,,,,,
11/22/2024 15:48:10,PV,63114,Flow Kits,,,,,,,,,,1,
11/22/2024 15:58:19,LC,63112,Diapers,3,3,1,,,,,,,,
11/22/2024 16:02:06,WR,63123,Flow Kits,,,,,,,,,,1,
11/22/2024 16:06:07,NB,63115,Diapers,N,N,1,,,,,,,,
11/22/2024 16:06:51,NB,63107,Diapers,6,6,1,,,,,,,,
11/22/2024 16:10:10,LC,63074,Diapers,5,5,1,,,,,,,,
11/22/2024 16:24:55,FV,63134,Diapers,6,6,1,6,6,1,,,,,
11/22/2024 16:30:33,LC,63136,Flow Kits,,,,,,,,,,2,
11/22/2024 16:36:30,LC,63136,Diapers,3,3,1,,,,,,,,
11/23/2024 9:20:24,WR,63129,Diapers,6,6,1,,,,,,,,
11/23/2024 9:21:04,WR,63129,Flow Kits,,,,,,,,,,1,
11/23/2024 9:29:47,FV,63136,Diapers,6,6,1,6,6,1,,,,,
11/23/2024 9:40:04,LC,63137,Diapers,6,6,1,,,,,,,,
11/23/2024 9:49:14,PV,63114,Diapers,1,1,1,,,,,,,,
11/23/2024 9:49:28,PV,63114,Flow Kits,,,,,,,,,,2,
11/23/2024 10:11:43,FV,63031,Flow Kits,,,,,,,,,,1,
11/23/2024 10:24:26,PV,63130,Diapers,6,6,1,6,6,1,,,,,
11/23/2024 10:28:29,PV,63130,Diapers,6,6,2,,,,,,,,
11/23/2024 10:37:58,WR,63125,Diapers,6,6,1,,,,,,,,
11/23/2024 11:17:46,WR,63125,Diapers,6,6,1,,,,,,1,,
11/23/2024 11:45:15,GG,63021,Diapers,4,4,1,,,,,,,,
11/23/2024 11:48:56,FV,63034,Flow Kits,,,,,,,,,,2,
11/23/2024 12:54:21,PV,63074,Diapers,4,4,1,,,,,,,,
11/23/2024 13:53:30,LC,63136,Diapers,5,5,1,6,6,1,,,,,
11/23/2024 13:53:50,LC,63136,Flow Kits,,,,,,,,,,1,
11/23/2024 14:01:34,PV,63132,Diapers,6,6,1,,,,,,,,
11/23/2024 14:03:37,WR,63123,Diapers,6,6,1,,,,,,,,
11/23/2024 14:04:17,WR,63123,Diapers,6,6,1,,,,,,,,
11/23/2024 14:28:57,WR,63123,Diapers,1,1,1,,,,,,1,,
11/23/2024 14:29:11,WR,63123,Flow Kits,,,,,,,,,,1,
11/23/2024 14:32:29,FV,63031,Diapers,6,6,1,,,,,,,,
11/23/2024 14:52:05,FV,63031,Diapers,6,6,1,,,,,,,,
11/23/2024 15:07:46,FV,63134,Diapers,1,1,1,,,,,,,,
11/23/2024 15:33:41,LC,63147,Diapers,2,2,1,,,,,,,,
11/23/2024 16:47:40,LC,63115,Diapers,6,6,1,,,,,,,,
11/24/2024 14:56:14,FV,63031,Flow Kits,,,,,,,,,,1,
11/25/2024 9:11:16,NB,63121,Flow Kits,,,,,,,,,,2,
11/25/2024 9:21:58,LC,63136,Diapers,5,5,1,,,,,,,,
11/25/2024 10:13:09,WR,63123,Diapers,2,2,1,,,,,,,,
11/25/2024 11:04:32,PV,63112,Diapers,6,6,1,6,6,1,,,,,
11/25/2024 11:06:17,FV,63134,Diapers,5,5,1,5,5,1,4,4,1,,
11/25/2024 11:06:42,FV,63134,Resuable Flow Kits,,,,,,,,,,,3
11/25/2024 11:06:58,FV,63134,Flow Kits,,,,,,,,,,1,
11/25/2024 11:23:37,LC,63136,Diapers,6,6,1,,,,,,,,
11/25/2024 11:50:34,WR,63123,Diapers,3,3,1,4,4,1,,,,,
11/25/2024 12:20:41,WR,63123,Diapers,5,5,1,,,,,,1,,
11/25/2024 12:37:23,FV,63042,Diapers,5,5,1,,,,,,,,
11/25/2024 13:14:48,WR,63123,Diapers,5,5,1,,,,,,,,
11/25/2024 13:15:42,WR,63123,Flow Kits,,,,,,,,,,1,
11/25/2024 13:29:42,LC,63137,Flow Kits,,,,,,,,,,1,
11/25/2024 13:47:54,FV,63034,Diapers,2,2,1,2,2,1,3T,3T,1,,
11/25/2024 13:48:06,FV,63034,Flow Kits,,,,,,,,,,2,
11/25/2024 14:04:19,WR,63116,Diapers,5,5,1,,,,,,1,,
11/25/2024 14:05:20,PV,63114,Diapers,6,6,1,,,,,,,,
11/25/2024 14:05:43,WR,63116,Flow Kits,,,,,,,,,,1,
11/25/2024 14:38:59,WR,63125,Diapers,3,3,1,,,,,,,,
11/25/2024 15:26:03,LC,63137,Diapers,6,6,1,,,,,,,,
11/25/2024 15:59:12,WR,63129,Diapers,5,5,1,5,5,1,,,,,
11/25/2024 15:59:23,NB,63121,Diapers,6,6,1,,,,,,,,
11/25/2024 15:59:24,WR,63129,Flow Kits,,,,,,,,,,1,
11/25/2024 16:05:00,WR,63139,Diapers,5,5,1,,,,,,,,
11/25/2024 16:05:10,WR,63139,Flow Kits,,,,,,,,,,1,
11/25/2024 16:13:04,NB,63136,Diapers,6,6,1,,,,,,1,,
11/25/2024 16:56:34,FV,63031,Diapers,3,3,1,3,3,1,3,3,2,,
11/25/2024 16:56:52,FV,63031,Flow Kits,,,,,,,,,,1,
11/25/2024 17:00:42,LC,63031,Diapers,6,6,1,,,,,,,,
11/25/2024 17:13:55,LC,63042,Diapers,6,6,1,,,,,,,,
11/25/2024 17:37:43,FV,63033,Diapers,6,6,1,6,6,1,,,,,
11/25/2024 17:38:06,FV,63033,Flow Kits,,,,,,,,,,1,
11/25/2024 17:45:49,NB,63114,Diapers,4,4,1,,,,,,,,
11/25/2024 18:14:41,LC,63136,Diapers,5,5,1,,,,,,,,
11/26/2024 9:17:58,GG,63049,Diapers,6,6,1,6,6,1,,,,,
11/26/2024 11:33:43,WR,63125,Diapers,5,5,2,,,,,,,,
11/26/2024 11:33:58,WR,63125,Flow Kits,,,,,,,,,,1,
11/26/2024 11:40:40,LC,63138,Diapers,5,5,1,6,6,1,6,6,1,,
11/26/2024 11:42:29,FV,63135,Diapers,5,5,1,,,,,,,,
11/26/2024 12:01:55,GG,63026,Diapers,3,3,2,,,,,,,,
11/26/2024 12:21:09,LC,63136,Diapers,3,3,1,,,,,,,,
11/26/2024 13:01:19,LC,63136,Diapers,5,5,1,6,6,1,,,,,
11/26/2024 13:33:03,PV,63114,Diapers,3,3,1,,,,,,,,
11/26/2024 13:36:35,FV,63042,Diapers,6,6,1,6,6,1,6,6,1,,
11/26/2024 13:36:48,FV,63042,Flow Kits,,,,,,,,,,2,
11/26/2024 14:47:10,LC,63136,Diapers,3T,3T,1,3T,3T,1,,,,,
11/26/2024 14:58:41,PV,63146,Diapers,3,3,1,,,,,,,,
11/26/2024 15:13:21,WR,63074,Diapers,5,5,1,,,,,,,,
11/26/2024 15:53:11,LC,63115,Diapers,6,6,1,6,6,1,,,,,
11/26/2024 16:12:04,WR,63111,Diapers,2T,2T,1,,,,,,,,
11/26/2024 16:28:30,LC,63136,Flow Kits,,,,,,,,,,1,
11/26/2024 16:28:50,LC,63136,Diapers,6,6,1,,,,,,,,
11/26/2024 16:42:53,WR,63123,Diapers,5,5,1,,,,,,,,
11/26/2024 17:03:09,FV,63031,Diapers,4,4,1,,,,,,,,
11/26/2024 17:11:39,FV,63031,Diapers,5,5,1,,,,,,,,
11/26/2024 17:11:59,FV,63031,Flow Kits,,,,,,,,,,1,
11/26/2024 17:56:12,NB,63121,Flow Kits,,,,,,,,,,4,
11/26/2024 18:55:32,LC,63136,Diapers,6,6,1,,,,,,,,
11/26/2024 19:47:10,NB,63133,Diapers,6,6,1,6,6,1,,,2,,
11/26/2024 19:47:59,NB,63133,Flow Kits,,,,,,,,,,2,
11/27/2024 9:46:31,PV,63114,Diapers,6,6,1,6,6,1,4,4,,,
11/27/2024 9:50:07,WR,63123,Flow Kits,,,,,,,,,,1,
11/27/2024 10:31:44,PV,63114,Diapers,6,6,1,,,,,,,,
